kind,domain,name,min_gray,max_gray,height_norm_mean,height_norm_std,grad_p95_um_per_um,grad_p995_um_per_um,curv_power_positive_frac,point_focus_frac_1_5mm,point_focus_frac_1_10mm,line_caustic_frac_1_5mm,median_point_focus_mm,spectral_centroid_norm,best_focus_score,best_z_mm,best_max_to_mean,best_p99_to_mean,best_p999_to_mean,best_bright_frac,best_logamp_grad_energy,amp_mean_at_best,amp_std_at_best,pc1,pc2,caustic_weight,caustic_focus_mm,caustic_radius_um,sampler_profile
dataset,perlin,perlin/20,90,243,0.4701676070690155,0.15792794525623322,0.04718431085348129,0.05773534998297691,0.5030194805194805,0.08298701298701298,0.19646103896103895,0.3474675324675325,5.70262336730957,0.12538548418086778,5.32447624206543,12.0,5.32447624206543,2.563895191266866,3.2967206969480918,0.04022727272727273,0.05957682058215141,0.8659378290176392,0.4758315086364746,6.691256523132324,4.459259510040283,,,,
dataset,perlin,perlin/21,90,201,0.38861948251724243,0.14042803645133972,0.0422046035528183,0.05174677446484566,0.4984090909090909,0.05795454545454545,0.19207792207792207,0.3017207792207792,6.266587257385254,0.1251742477502885,4.831267833709717,10.0,4.831267833709717,2.623186686741362,3.34324979176926,0.040974025974025975,0.06058344617486,0.864812433719635,0.4827285706996918,7.618612289428711,4.2859954833984375,,,,
dataset,perlin,perlin/22,90,209,0.38454481959342957,0.1449594795703888,0.03770984709262848,0.04680226743221283,0.5041233766233766,0.009188311688311688,0.15376623376623377,0.17577922077922079,8.259047508239746,0.10510911058792814,5.580737590789795,10.0,5.580737590789795,2.7299129556889996,3.7221195650888057,0.040551948051948054,0.059190649539232254,0.8565415143966675,0.4943922162055969,9.126543998718262,4.151731014251709,,,,
dataset,perlin,perlin/23,90,230,0.4516240358352661,0.15141424536705017,0.035323332995176315,0.044011518359184265,0.5078571428571429,0.0032792207792207793,0.12837662337662337,0.10974025974025974,9.376004219055176,0.09440423459901806,6.298325538635254,12.0,6.298325538635254,2.7732506515685094,3.678743915777164,0.042305194805194804,0.05710398778319359,0.8497685790061951,0.499338835477829,9.545269012451172,4.001163959503174,,,,
dataset,perlin,perlin/24,90,205,0.40016794204711914,0.13580483198165894,0.03733738139271736,0.04604017361998558,0.4989935064935065,0.018896103896103897,0.16545454545454547,0.19792207792207792,7.744464874267578,0.1142796790073499,5.487311363220215,12.0,5.487311363220215,2.697593366476614,3.5798164751576573,0.04224025974025974,0.05931755527853966,0.8555794954299927,0.49222758412361145,8.183211326599121,3.7932262420654297,,,,
dataset,perlin,perlin/25,90,244,0.504163920879364,0.15626397728919983,0.04377176985144615,0.05340484157204628,0.4997077922077922,0.04883116883116883,0.17876623376623377,0.27610389610389613,6.632700443267822,0.11417972145062673,5.581057548522949,10.0,5.581057548522949,2.6295036448364275,3.5252605907095806,0.0400974025974026,0.05996141955256462,0.8627771139144897,0.485746830701828,7.881030082702637,4.495397090911865,,,,
dataset,perlin,perlin/26,90,208,0.42337092757225037,0.14721538126468658,0.03301756829023361,0.0407380610704422,0.5002922077922078,0.0005844155844155844,0.09623376623376623,0.04512987012987013,10.905701637268066,0.09089253158654353,6.20189905166626,8.0,6.20189905166626,2.8804781079033086,3.8467896383405913,0.04211038961038961,0.059704914689064026,0.844170331954956,0.5162692666053772,9.788718223571777,3.409642457962036,,,,
dataset,perlin,perlin/27,90,215,0.42045700550079346,0.13020841777324677,0.03704201802611351,0.04443167895078659,0.5035714285714286,0.016785714285714286,0.16327922077922077,0.20681818181818182,7.733266830444336,0.11819381238287181,5.094477653503418,15.0,5.094477653503418,2.628708912274544,3.391970250395834,0.04025974025974026,0.05754122883081436,0.8586068153381348,0.4777815341949463,8.183913230895996,3.6923234462738037,,,,
dataset,perlin,perlin/28,90,237,0.45672062039375305,0.16151544451713562,0.04837064817547798,0.059045225381851196,0.5019805194805195,0.09022727272727273,0.19912337662337662,0.3563961038961039,5.549570560455322,0.12633272092917197,4.391279220581055,10.0,4.391279220581055,2.5366819012063724,3.3135963861151128,0.037792207792207794,0.05944518372416496,0.8692329525947571,0.47136133909225464,6.256568908691406,4.438906669616699,,,,
dataset,perlin,perlin/29,90,221,0.4519554078578949,0.14459525048732758,0.03797454386949539,0.047439225018024445,0.4953896103896104,0.011006493506493506,0.1509090909090909,0.1664935064935065,8.180997848510742,0.10447367769757233,5.274543762207031,12.0,5.274543762207031,2.731206952976266,3.507682879730672,0.04253246753246753,0.05817876011133194,0.8574731349945068,0.49210137128829956,9.354576110839844,4.462003707885742,,,,
dataset,perlin,perlin/30,90,226,0.4260505437850952,0.15853655338287354,0.0419921875,0.05184720829129219,0.49363636363636365,0.027857142857142858,0.1713961038961039,0.22055194805194805,7.369866371154785,0.10909014706016648,5.201070785522461,10.0,5.201070785522461,2.641922461590952,3.591504744064761,0.040616883116883114,0.059848472476005554,0.8609135150909424,0.48874133825302124,7.618014335632324,3.936662435531616,,,,
dataset,perlin,perlin/31,90,239,0.46197405457496643,0.1558358520269394,0.041016679257154465,0.05052565783262253,0.4993506493506494,0.023766233766233765,0.16805194805194806,0.21782467532467534,7.471276760101318,0.10736512493743125,5.194388389587402,15.0,5.194388389587402,2.6501149186624033,3.411676407867253,0.04084415584415584,0.058232735842466354,0.8588884472846985,0.48259106278419495,8.160866737365723,4.22066068649292,,,,
dataset,perlin,perlin/32,90,215,0.4237555265426636,0.14714965224266052,0.032585036009550095,0.03997635096311569,0.4936038961038961,0.00022727272727272727,0.09545454545454546,0.04672077922077922,10.849546432495117,0.08992398047043891,7.22454833984375,20.0,7.22454833984375,2.6917210826276565,3.5336330314778723,0.040779220779220776,0.05408192798495293,0.8472914695739746,0.4850862920284271,9.885773658752441,3.6324357986450195,,,,
dataset,perlin,perlin/33,90,236,0.47567638754844666,0.1512746959924698,0.03921351581811905,0.04884030669927597,0.5001298701298701,0.014675324675324675,0.15428571428571428,0.19081168831168832,7.938506126403809,0.10650227640126914,6.015630722045898,15.0,6.015630722045898,2.6454672718199155,3.4790693216266346,0.041201298701298704,0.057036545127630234,0.8581551909446716,0.4835566580295563,8.371460914611816,4.089034557342529,,,,
dataset,perlin,perlin/34,90,220,0.43583497405052185,0.15696243941783905,0.0411222018301487,0.05139940232038498,0.5044805194805195,0.020681818181818183,0.16743506493506494,0.20853896103896105,7.659185886383057,0.10643477837083637,5.546776294708252,10.0,5.546776294708252,2.7105540570774256,3.706605022935748,0.04003246753246753,0.059560973197221756,0.8578526973724365,0.49382054805755615,8.372416496276855,4.199145793914795,,,,
dataset,perlin,perlin/35,90,245,0.4985407888889313,0.15869472920894623,0.04742367938160896,0.058116763830184937,0.5009090909090909,0.0821103896103896,0.19886363636363635,0.34889610389610387,5.7012128829956055,0.12747472558038409,4.800994396209717,10.0,4.800994396209717,2.6058822416695757,3.3790551200059156,0.03909090909090909,0.06051865592598915,0.8665218949317932,0.4794027507305145,6.444032192230225,4.421004772186279,,,,
dataset,perlin,perlin/36,90,202,0.38577160239219666,0.12640847265720367,0.037735506892204285,0.046464841812849045,0.5008441558441559,0.02951298701298701,0.1749025974025974,0.24714285714285714,7.1354193687438965,0.12434145814969227,5.373641490936279,12.0,5.373641490936279,2.6455378427095675,3.5126498085653926,0.040779220779220776,0.059127189218997955,0.8607017397880554,0.48551157116889954,8.231765747070312,3.9997100830078125,,,,
dataset,perlin,perlin/37,90,216,0.4566393196582794,0.14594204723834991,0.04166734963655472,0.05124744400382042,0.5124025974025974,0.03172077922077922,0.17737012987012987,0.2599025974025974,7.101096153259277,0.1166218737834437,4.90144157409668,12.0,4.90144157409668,2.6044966914167005,3.4771735102281554,0.041233766233766234,0.05881080776453018,0.8619261384010315,0.4812321066856384,8.131478309631348,4.222054958343506,,,,
dataset,perlin,perlin/38,90,223,0.4746156334877014,0.15637080371379852,0.03493645042181015,0.04273197799921036,0.49597402597402596,0.0006818181818181819,0.11042207792207792,0.06746753246753247,10.212061882019043,0.08801203522488185,6.075753688812256,15.0,6.075753688812256,2.797765600639124,3.832728066192955,0.04327922077922078,0.056016866117715836,0.8468002080917358,0.4986388385295868,10.041607856750488,3.8020341396331787,,,,
dataset,perlin,perlin/39,90,210,0.39019542932510376,0.14617066085338593,0.037110913544893265,0.045252591371536255,0.5018181818181818,0.0037337662337662337,0.14314935064935064,0.13347402597402597,8.71193790435791,0.10183858883819555,5.412603855133057,15.0,5.412603855133057,2.706759143919835,3.62540951759516,0.04038961038961039,0.057911407202482224,0.8546422123908997,0.4874899089336395,8.994476318359375,3.7267332077026367,,,,
dataset,perlin,perlin/40,90,201,0.4100273549556732,0.12528656423091888,0.03196427971124649,0.038888126611709595,0.5019480519480519,0.0021103896103896102,0.1225974025974026,0.09301948051948052,9.58655071258545,0.10290797759681536,5.429020404815674,15.0,5.429020404815674,2.75416164066598,3.816902593566985,0.04087662337662338,0.05613279715180397,0.8507536053657532,0.49334701895713806,10.039509773254395,3.764626979827881,,,,
dataset,perlin,perlin/41,90,241,0.4975428581237793,0.1684606373310089,0.03766826167702675,0.04703034833073616,0.501103896103896,0.0018181818181818182,0.1249025974025974,0.09788961038961039,9.52723217010498,0.0885914633246046,6.487946510314941,20.0,6.487946510314941,2.717033569437597,3.5825182002719917,0.041655844155844154,0.0559086874127388,0.8448340892791748,0.48896557092666626,9.447936058044434,4.0273919105529785,,,,
dataset,perlin,perlin/42,90,249,0.5002192258834839,0.16175688803195953,0.04510732740163803,0.054362934082746506,0.49772727272727274,0.05792207792207792,0.1898051948051948,0.29295454545454547,6.348487854003906,0.11350950947798283,5.69260835647583,10.0,5.69260835647583,2.6158756099491156,3.2695535840905174,0.039902597402597405,0.05985848978161812,0.8654021620750427,0.4802885353565216,7.585195541381836,4.923765659332275,,,,
dataset,perlin,perlin/43,90,208,0.40621688961982727,0.13229605555534363,0.03680608794093132,0.04435930401086807,0.5067207792207792,0.012467532467532468,0.16207792207792207,0.19305194805194806,7.930525779724121,0.11442874647658945,5.559876441955566,10.0,5.559876441955566,2.7557087222117542,3.7437048244151914,0.04068181818181818,0.05901302024722099,0.8553667068481445,0.49576660990715027,8.472724914550781,3.7073850631713867,,,,
dataset,perlin,perlin/44,90,238,0.45751863718032837,0.16598008573055267,0.037090152502059937,0.04481220617890358,0.5068181818181818,0.0006818181818181819,0.11457792207792208,0.08743506493506494,9.979262351989746,0.08803624330230116,5.831117153167725,12.0,5.831117153167725,2.80163313301795,3.8723112854851323,0.041363636363636366,0.056297507137060165,0.848733127117157,0.5005647540092468,9.253299713134766,3.876567840576172,,,,
dataset,perlin,perlin/45,90,236,0.48252084851264954,0.16049689054489136,0.035073187202215195,0.04377472773194313,0.5040909090909091,0.0009415584415584416,0.10704545454545454,0.06740259740259741,10.313971519470215,0.08739480207305428,6.13356351852417,15.0,6.13356351852417,2.8212542955810047,3.85897322597078,0.041655844155844154,0.0563206672668457,0.8471179008483887,0.5005351901054382,9.686924934387207,3.9567065238952637,,,,
dataset,perlin,perlin/46,90,213,0.44305315613746643,0.15984652936458588,0.0363093763589859,0.044896967709064484,0.5013311688311688,0.0013311688311688312,0.11694805194805195,0.08185064935064935,9.949028015136719,0.09031235343364742,6.2054443359375,15.0,6.2054443359375,2.8151975860683875,3.8208959291949363,0.04175324675324675,0.05659645050764084,0.8484939336776733,0.500456690788269,9.198504447937012,3.7892706394195557,,,,
dataset,perlin,perlin/47,90,228,0.45338523387908936,0.15077289938926697,0.04437713697552681,0.05331922695040703,0.5002272727272727,0.06996753246753247,0.1967207792207792,0.3184090909090909,6.012487411499023,0.1251645350903983,5.030666828155518,8.0,5.030666828155518,2.59887362181458,3.39389847191176,0.03964285714285714,0.061912182718515396,0.8666865229606628,0.48269417881965637,7.063818454742432,4.392164707183838,,,,
dataset,perlin,perlin/48,90,232,0.46656325459480286,0.15775026381015778,0.04306816682219505,0.05216411501169205,0.4960064935064935,0.04542207792207792,0.1837987012987013,0.265,6.657269477844238,0.11454304221839942,5.504368782043457,12.0,5.504368782043457,2.672181385223675,3.517005902430409,0.04038961038961039,0.058684397488832474,0.8615787625312805,0.48364171385765076,7.231257438659668,4.26832389831543,,,,
dataset,perlin,perlin/49,90,211,0.3986245393753052,0.13785028457641602,0.04099053889513016,0.049573011696338654,0.5019480519480519,0.04704545454545454,0.18282467532467533,0.27636363636363637,6.6966328620910645,0.1234303507535725,5.58604097366333,10.0,5.58604097366333,2.6193932220370137,3.4478247042905807,0.04064935064935065,0.06022908166050911,0.8629195690155029,0.48499447107315063,7.974475860595703,4.119988918304443,,,,
dataset,perlin,perlin/50,90,216,0.41370123624801636,0.1377430558204651,0.026659220457077026,0.033865153789520264,0.5007142857142857,0.0035714285714285713,0.09626623376623376,0.06951298701298701,10.459162712097168,0.06769319384955812,4.146087169647217,8.0,4.146087169647217,2.457609564094805,2.9682541151165904,0.038896103896103894,0.060611430555582047,0.8761272430419922,0.4649602472782135,6.799856185913086,0.9383837580680847,,,,
dataset,perlin,perlin/51,90,251,0.5112794041633606,0.15038520097732544,0.02639436535537243,0.033552732318639755,0.49782467532467534,0.0018506493506493507,0.07892857142857143,0.04103896103896104,11.492956161499023,0.06191443429066579,4.3990325927734375,8.0,4.3990325927734375,2.563415012819383,3.110343361755449,0.03876623376623377,0.06140904128551483,0.8718644976615906,0.47253841161727905,7.284253120422363,1.1701384782791138,,,,
dataset,perlin,perlin/52,90,219,0.4023043215274811,0.12456053495407104,0.025462277233600616,0.03317319601774216,0.5004220779220779,0.003246753246753247,0.09957792207792208,0.0726948051948052,10.485753059387207,0.07083518354916257,5.172370910644531,8.0,5.172370910644531,2.6683215969645206,3.512981267555417,0.04025974025974026,0.06236173212528229,0.8642977476119995,0.48724794387817383,7.890807151794434,1.3131086826324463,,,,
dataset,perlin,perlin/53,90,211,0.42323604226112366,0.13982298970222473,0.026937883347272873,0.0348845012485981,0.5004545454545455,0.0035714285714285713,0.09730519480519481,0.07103896103896104,10.523555755615234,0.06854219274528722,4.331750392913818,10.0,4.331750392913818,2.621858087917639,3.3510494548797203,0.04188311688311688,0.060941390693187714,0.8636939525604248,0.48442310094833374,7.8416428565979,1.7975656986236572,,,,
dataset,perlin,perlin/54,90,222,0.43180927634239197,0.1262338012456894,0.02065536379814148,0.026507103815674782,0.4993831168831169,0.0,0.02483766233766234,0.0024675324675324677,15.890340805053711,0.05094697664713909,5.615450382232666,20.0,5.615450382232666,2.8303387993205598,3.815725582548759,0.04301948051948052,0.05560347065329552,0.8441357612609863,0.5057359337806702,10.232151985168457,1.5453505516052246,,,,
dataset,perlin,perlin/55,90,210,0.43333759903907776,0.13476838171482086,0.023874547332525253,0.03163057938218117,0.5026948051948052,0.00045454545454545455,0.0688961038961039,0.030422077922077923,12.334712028503418,0.06307843456915704,4.2578043937683105,8.0,4.2578043937683105,2.539219567091409,3.270815980856199,0.04025974025974026,0.061151694506406784,0.8716865181922913,0.4742249846458435,7.664166450500488,0.8731333017349243,,,,
dataset,perlin,perlin/56,90,207,0.45079031586647034,0.13526742160320282,0.02408084273338318,0.030417878180742264,0.4992532467532467,0.0008766233766233767,0.07876623376623376,0.03808441558441558,11.712592124938965,0.060509694980323075,4.818024158477783,15.0,4.818024158477783,2.60750085991969,3.3508535505572037,0.04194805194805195,0.05816807597875595,0.8586296439170837,0.47915229201316833,8.486359596252441,1.4587628841400146,,,,
dataset,perlin,perlin/57,90,209,0.4270241856575012,0.11837545037269592,0.02376195229589939,0.03114001266658306,0.5005194805194805,0.0007467532467532468,0.0727922077922078,0.03581168831168831,11.766512870788574,0.07017130759680226,4.506016731262207,8.0,4.506016731262207,2.742304009012717,3.624433946327083,0.041428571428571426,0.06280974298715591,0.8587888479232788,0.49668461084365845,8.526248931884766,1.4356266260147095,,,,
dataset,perlin,perlin/58,90,236,0.5028265714645386,0.15429465472698212,0.025869084522128105,0.03294089064002037,0.5010064935064935,0.0007792207792207792,0.07266233766233766,0.03600649350649351,11.970544815063477,0.05552940791218743,4.567651271820068,12.0,4.567651271820068,2.5501364717647332,3.213184679498149,0.037954545454545456,0.05863574147224426,0.8697308897972107,0.46845459938049316,7.7023515701293945,1.270854115486145,,,,
dataset,perlin,perlin/59,90,231,0.5015580058097839,0.14975577592849731,0.02485397271811962,0.03188405930995941,0.5018506493506494,9.74025974025974e-05,0.05185064935064935,0.017305194805194806,13.397844314575195,0.05574885994628778,5.407662391662598,8.0,5.407662391662598,2.8381367932699777,3.7698144817974444,0.04344155844155844,0.06305910646915436,0.8532876968383789,0.5060528516769409,9.072595596313477,1.7260562181472778,,,,
dataset,perlin,perlin/60,90,202,0.38911494612693787,0.13139021396636963,0.022514544427394867,0.028673166409134865,0.49633116883116885,0.00022727272727272727,0.04769480519480519,0.011266233766233766,13.878024101257324,0.05547870753792904,4.835371971130371,12.0,4.835371971130371,2.8259153745054544,3.6852470333587317,0.04318181818181818,0.059163402765989304,0.8482031226158142,0.5032903552055359,9.371073722839355,1.6933376789093018,,,,
dataset,perlin,perlin/61,90,215,0.4647926986217499,0.12060593068599701,0.023829463869333267,0.031069252640008926,0.49688311688311687,0.0020454545454545456,0.08548701298701299,0.052954545454545456,11.173166275024414,0.0717763334263718,4.077481746673584,8.0,4.077481746673584,2.4613938218277913,3.0152332146570786,0.03850649350649351,0.061095550656318665,0.8761677145957947,0.4648562967777252,6.979612350463867,0.6731139421463013,,,,
dataset,perlin,perlin/62,90,210,0.4156648814678192,0.12002494931221008,0.02482643723487854,0.032758358865976334,0.49876623376623375,0.006266233766233766,0.10318181818181818,0.07795454545454546,10.155879974365234,0.07707114765171239,3.89949369430542,6.0,3.89949369430542,2.423058569786626,2.9305667946022242,0.039058441558441556,0.061764683574438095,0.8803567886352539,0.4628664255142212,6.371733665466309,0.43476226925849915,,,,
dataset,perlin,perlin/63,90,249,0.5002667307853699,0.15221694111824036,0.030629344284534454,0.03952159360051155,0.49642857142857144,0.01905844155844156,0.13071428571428573,0.1482792207792208,8.601202011108398,0.07502197883291177,3.7616302967071533,15.0,3.7616302967071533,2.4325935149054674,2.9496004684814023,0.03665584415584416,0.058835506439208984,0.8708603382110596,0.4580661952495575,4.721032619476318,0.6232970952987671,,,,
dataset,perlin,perlin/64,90,240,0.47055891156196594,0.14513282477855682,0.022971870377659798,0.02986261621117592,0.49665584415584413,3.246753246753247e-05,0.036298701298701296,0.005876623376623377,14.608728408813477,0.05373643820630732,5.455254077911377,15.0,5.455254077911377,2.8403481988523023,3.8872140894079905,0.042662337662337665,0.057298339903354645,0.8443756699562073,0.5074155330657959,9.221468925476074,1.5272295475006104,,,,
dataset,perlin,perlin/65,90,241,0.5337042212486267,0.15736064314842224,0.025476152077317238,0.03248870000243187,0.4975974025974026,9.74025974025974e-05,0.048506493506493505,0.013149350649350649,13.685807228088379,0.055731180243335635,5.107780456542969,8.0,5.107780456542969,2.847370708885916,3.734700026607008,0.04386363636363636,0.06321070343255997,0.8526147603988647,0.5091957449913025,9.082402229309082,1.9549371004104614,,,,
dataset,perlin,perlin/66,90,207,0.3885860741138458,0.12159758806228638,0.025101596489548683,0.032496627420186996,0.49733766233766236,0.002077922077922078,0.08983766233766234,0.05590909090909091,11.085006713867188,0.0748666368666825,4.762403964996338,6.0,4.762403964996338,2.6770870649452405,3.4121946685447666,0.042954545454545454,0.06406466662883759,0.8660303950309753,0.4892694354057312,8.08402156829834,1.4753199815750122,,,,
dataset,perlin,perlin/67,90,223,0.4462943971157074,0.14266332983970642,0.02861027792096138,0.0370313823223114,0.49912337662337664,0.005876623376623377,0.11483766233766234,0.0963961038961039,9.642471313476562,0.06750087474508046,4.384641170501709,20.0,4.384641170501709,2.532435934140585,3.1212487040048384,0.04003246753246753,0.057305239140987396,0.861706554889679,0.46406039595603943,7.558349609375,1.8634119033813477,,,,
dataset,perlin,perlin/68,90,236,0.4514732360839844,0.16911792755126953,0.02636042796075344,0.03371158614754677,0.5009415584415584,0.00045454545454545455,0.07181818181818182,0.03272727272727273,12.074745178222656,0.050308567118631,4.651091575622559,10.0,4.651091575622559,2.7278288117146228,3.5913386090847443,0.042305194805194804,0.06068568304181099,0.8566330671310425,0.49591389298439026,8.714506149291992,2.0690574645996094,,,,
dataset,perlin,perlin/69,90,204,0.4211437702178955,0.1275855153799057,0.02196790650486946,0.027946868911385536,0.5056493506493507,0.0,0.039480519480519484,0.006136363636363636,14.609976768493652,0.05892254450381579,5.3603057861328125,10.0,5.3603057861328125,2.7038368009900116,3.5154835120288874,0.04217532467532468,0.06086074560880661,0.8606086373329163,0.4902096390724182,8.896230697631836,1.0394399166107178,,,,
dataset,perlin,perlin/70,90,238,0.4591924548149109,0.1483110934495926,0.028309255838394165,0.036629777401685715,0.49954545454545457,0.004155844155844156,0.10496753246753247,0.07584415584415584,10.306234359741211,0.06507690612614175,4.6246795654296875,15.0,4.6246795654296875,2.5554264071100152,3.1517203662592905,0.03977272727272727,0.05839868262410164,0.8642739057540894,0.47236135601997375,7.774786949157715,1.8058046102523804,,,,
dataset,perlin,perlin/71,90,226,0.4429462254047394,0.14773721992969513,0.025327175855636597,0.032516442239284515,0.499448051948052,0.00022727272727272727,0.053214285714285714,0.016103896103896103,13.432804107666016,0.06019678969365448,4.528586387634277,10.0,4.528586387634277,2.6443313866017926,3.4862786899647293,0.04107142857142857,0.061234671622514725,0.8616870641708374,0.4874001443386078,8.396917343139648,1.4070276021957397,,,,
dataset,perlin,perlin/72,90,206,0.4189772605895996,0.1314598023891449,0.022778332233428955,0.02973271533846855,0.5045454545454545,3.246753246753247e-05,0.03814935064935065,0.0062012987012987015,14.773022651672363,0.0598368009137002,5.280302047729492,15.0,5.280302047729492,2.6645395733008317,3.52985137256734,0.0411038961038961,0.05766524001955986,0.8586577773094177,0.48365718126296997,8.763911247253418,1.2273788452148438,,,,
dataset,perlin,perlin/73,90,221,0.4794834852218628,0.13368360698223114,0.025244075804948807,0.032653842121362686,0.5012987012987012,0.0017532467532467534,0.08668831168831169,0.052954545454545456,11.009590148925781,0.06814400699177785,3.972607374191284,12.0,3.972607374191284,2.4815734356665216,3.081443322368412,0.038831168831168834,0.06009450927376747,0.8718521595001221,0.46615931391716003,6.853973865509033,0.7967143058776855,,,,
dataset,perlin,perlin/74,90,215,0.4229496419429779,0.1262328177690506,0.024696195498108864,0.03194500133395195,0.49957792207792207,0.0024675324675324677,0.09233766233766234,0.06363636363636363,10.817920684814453,0.07346156594151326,4.1611433029174805,20.0,4.1611433029174805,2.456225156636013,3.042833439625111,0.037532467532467535,0.05810517445206642,0.8653529286384583,0.45722365379333496,6.447271347045898,0.5135058164596558,,,,
dataset,perlin,perlin/75,90,246,0.4560143053531647,0.16818083822727203,0.02941177785396576,0.03790382295846939,0.5012662337662338,0.004707792207792208,0.09698051948051949,0.07045454545454545,10.549762725830078,0.06332599910858194,4.516507625579834,12.0,4.516507625579834,2.4808661333663182,3.0211137487951345,0.03915584415584416,0.05849628522992134,0.8712279200553894,0.4640970826148987,6.577193737030029,1.2584396600723267,,,,
dataset,perlin,perlin/76,90,202,0.36310824751853943,0.12887780368328094,0.025280477479100227,0.03234059363603592,0.5001298701298701,0.0023051948051948054,0.09681818181818182,0.07048701298701299,10.54366683959961,0.06595244069446546,5.057336807250977,15.0,5.057336807250977,2.529035570889102,3.1294889679405182,0.039025974025974026,0.05794619023799896,0.8645490407943726,0.470737487077713,8.152281761169434,1.5874093770980835,,,,
dataset,perlin,perlin/77,90,253,0.5161166191101074,0.15338106453418732,0.031231775879859924,0.04052955284714699,0.49967532467532466,0.015097402597402597,0.12957792207792207,0.13775974025974025,8.713261604309082,0.06853823746604014,4.134474754333496,6.0,4.134474754333496,2.5796279842782495,3.236298844689528,0.03941558441558442,0.06395144015550613,0.8707678318023682,0.4809333384037018,6.941221714019775,1.7877998352050781,,,,
dataset,perlin,perlin/78,90,212,0.4192986488342285,0.1280764937400818,0.024307511746883392,0.030563898384571075,0.5,0.0011688311688311688,0.0722077922077922,0.03535714285714286,12.054130554199219,0.06497274968046697,4.774300575256348,10.0,4.774300575256348,2.7592499906263783,3.5628844097856573,0.04175324675324675,0.060735829174518585,0.8568434119224548,0.49564042687416077,8.625653266906738,1.6708343029022217,,,,
dataset,perlin,perlin/79,90,217,0.43420061469078064,0.1327980011701584,0.02354120835661888,0.030593283474445343,0.5006168831168831,9.74025974025974e-05,0.057467532467532466,0.02025974025974026,12.976737976074219,0.06315869705620475,4.959338188171387,8.0,4.959338188171387,2.8103104777758796,3.7908439314977618,0.04347402597402598,0.06379992514848709,0.8538203835487366,0.5061478018760681,8.763104438781738,1.5349587202072144,,,,
dataset,perlin,perlin/80,90,240,0.4579296112060547,0.14044539630413055,0.026137208566069603,0.033515721559524536,0.5019480519480519,0.0043506493506493505,0.09905844155844155,0.07363636363636364,10.455079078674316,0.06483173203483339,3.953866958618164,15.0,3.953866958618164,2.4504532390521416,2.987922048457397,0.03636363636363636,0.05853271484375,0.8703803420066833,0.4586939811706543,6.4424943923950195,0.7938625812530518,,,,
dataset,perlin,perlin/81,90,243,0.4523257315158844,0.14892752468585968,0.029469240456819534,0.03765784204006195,0.4998051948051948,0.008831168831168832,0.11717532467532467,0.10282467532467532,9.515337944030762,0.06655302758183078,4.5634355545043945,8.0,4.5634355545043945,2.5797585223860002,3.348828410035551,0.040779220779220776,0.06198548153042793,0.8683091402053833,0.48065051436424255,7.501327037811279,1.6642968654632568,,,,
dataset,perlin,perlin/82,90,224,0.44456946849823,0.14255091547966003,0.024167846888303757,0.030340617522597313,0.5018831168831169,0.00025974025974025974,0.06392857142857143,0.024707792207792206,12.650671005249023,0.056470609639963074,5.094733715057373,12.0,5.094733715057373,2.7660113902929786,3.5620025269776794,0.04175324675324675,0.05976798012852669,0.8549461960792542,0.49603167176246643,8.972210884094238,1.628324270248413,,,,
dataset,perlin,perlin/83,90,204,0.4121656119823456,0.11492127925157547,0.02556755021214485,0.03306983411312103,0.5026948051948052,0.00961038961038961,0.11798701298701299,0.11126623376623376,9.32229995727539,0.08883565953219141,3.8978772163391113,6.0,3.8978772163391113,2.4055282450980147,2.871631783721439,0.03633116883116883,0.060819823294878006,0.882463276386261,0.45862406492233276,5.452158451080322,0.19298934936523438,,,,
dataset,perlin,perlin/84,90,236,0.4289948046207428,0.15961222350597382,0.025441335514187813,0.03267949819564819,0.5116558441558442,0.00035714285714285714,0.05922077922077922,0.021103896103896104,12.89379596710205,0.05479072500125991,6.421582221984863,15.0,6.421582221984863,2.7513282890220236,3.5056856854684133,0.04314935064935065,0.05728425830602646,0.8512791991233826,0.49523454904556274,8.774560928344727,1.9628397226333618,,,,
dataset,perlin,perlin/85,90,241,0.471716046333313,0.14763325452804565,0.029651829972863197,0.03781619295477867,0.49646103896103894,0.013636363636363636,0.12548701298701298,0.12198051948051948,8.982876777648926,0.07421724351522282,4.292809009552002,8.0,4.292809009552002,2.408280248084779,2.9795983857339388,0.03672077922077922,0.059999268501996994,0.8793005347251892,0.4593556821346283,5.503976821899414,0.8468923568725586,,,,
dataset,perlin,perlin/86,90,254,0.4707014858722687,0.1586609184741974,0.02668388932943344,0.032613787800073624,0.5012662337662338,0.0006168831168831169,0.0664935064935065,0.032207792207792206,12.374775886535645,0.05762340145906412,4.726006984710693,20.0,4.726006984710693,2.6288907457916473,3.3748588462914837,0.04064935064935065,0.05604981258511543,0.8546169400215149,0.47883614897727966,8.679058074951172,2.180935859680176,,,,
dataset,perlin,perlin/87,90,234,0.46683427691459656,0.14805017411708832,0.026105539873242378,0.033008597791194916,0.49873376623376625,0.0020454545454545456,0.0873051948051948,0.05974025974025974,10.89444351196289,0.061781029290415776,4.0211310386657715,20.0,4.0211310386657715,2.4840228794850874,3.0524259405757426,0.03866883116883117,0.05807677283883095,0.8634531497955322,0.4607647955417633,7.008425235748291,0.9804160594940186,,,,
