active_frac,amp_mean,amp_p50,amp_p90,amp_p95,amp_p99,amp_p995,amp_p999,amp_std,best_focus_structure_score,best_z_mm,contrast_p995_over_p95,expected_fl_mm,family,focus_structure_score,gray_max_active,gray_max_all,gray_mean_active,gray_mean_all,gray_median_active,gray_min_active,gray_min_all,gray_q01_active,gray_q05_active,gray_q95_active,height_max_um,height_mode,hf_ratio,max_gray_used,min_gray_used,name,speckle_penalty,top_component_area_p50,top_component_area_p90,top_component_count,top_component_max_area,top_large_component_frac,z_mm
0.5487012987012987,0.17597900331020355,0.190476194024086,0.21693122386932373,0.25925925374031067,0.3650793731212616,0.4126984179019928,0.5449735522270203,0.05383288860321045,0.08473630888774895,4.0,3.23076968071382,,voronoi,0.0521377163531415,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,1.1800893545150757,208,90,reference_voronoi_gray,0.8463136033229491,1.0,4.0,444,14,0.1536863966770509,3.0
0.5487012987012987,0.17335845530033112,0.18691588938236237,0.21962617337703705,0.25233644247055054,0.34112149477005005,0.3785046935081482,0.4859813153743744,0.05056079104542732,0.08473630888774895,4.0,2.928572063087275,,voronoi,0.08473630888774895,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,1.273743748664856,208,90,reference_voronoi_gray,0.7964693665628245,1.0,5.0,430,17,0.2035306334371755,4.0
0.5487012987012987,0.19990834593772888,0.21568627655506134,0.2549019455909729,0.29411762952804565,0.3970588445663452,0.44117647409439087,0.5490195751190186,0.060519687831401825,0.08473630888774895,4.0,2.875000736210679,,voronoi,0.08099478410590744,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,1.057806372642517,208,90,reference_voronoi_gray,0.7871235721703012,1.0,4.0,461,18,0.21287642782969884,5.0
0.5487012987012987,0.2650730609893799,0.28272250294685364,0.3403141498565674,0.38743457198143005,0.4921466112136841,0.5445026159286499,0.6623036861419678,0.07561954855918884,0.08473630888774895,4.0,2.49999943077579,,voronoi,0.04732743923939661,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,1.8471121788024902,208,90,reference_voronoi_gray,0.8400830737279336,1.0,3.0,585,16,0.15991692627206647,8.0
0.5487012987012987,0.30588147044181824,0.323383092880249,0.3980099558830261,0.447761207818985,0.5522388219833374,0.5970149040222168,0.6890547275543213,0.0855691060423851,0.08473630888774895,4.0,2.199999664545074,,voronoi,0.007403803182038701,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,3.0451672077178955,208,90,reference_voronoi_gray,0.9584631360332295,1.0,2.0,655,13,0.04153686396677051,12.0
0.5487012987012987,0.3295747637748718,0.3449999988079071,0.4399999976158142,0.49000000953674316,0.5949999690055847,0.6349999904632568,0.7200000286102295,0.0962425023317337,0.08473630888774895,4.0,1.9999997944667574,,voronoi,0.00550991994671813,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,3.800412178039551,208,90,reference_voronoi_gray,0.9698857736240913,1.0,2.2000000000000455,679,11,0.030114226375908618,20.0
0.5487012987012987,0.36028966307640076,0.375,0.5,0.5480769276618958,0.6153846383094788,0.639423131942749,0.697115421295166,0.09654322266578674,0.04902784697912525,8.0,1.5277780551969196,,turing,0.007558156461990856,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,0.25118497014045715,255,0,reference_turing_gray,0.9657320872274143,1.0,3.0,573,9,0.03426791277258567,1.0
0.5487012987012987,0.19019533693790436,0.2154696136713028,0.24309392273426056,0.38121548295021057,0.5745856165885925,0.6022099256515503,0.6795579791069031,0.09466004371643066,0.04902784697912525,8.0,2.333333033654448,,turing,0.003496810090131852,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,1.0637236833572388,255,0,reference_turing_gray,0.9792315680166147,1.0,2.0,641,10,0.020768431983385256,2.0
0.5487012987012987,0.1876520961523056,0.21004566550254822,0.2602739632129669,0.35159817337989807,0.4840182662010193,0.5251141786575317,0.6575342416763306,0.08490312844514847,0.04902784697912525,8.0,2.2258066485687347,,turing,0.0,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,0.28866657614707947,255,0,reference_turing_gray,1.0,2.0,4.0,462,7,0.0,3.0
0.5487012987012987,0.24432528018951416,0.2626728117465973,0.33640554547309875,0.39170506596565247,0.52073734998703,0.5806451439857483,0.6866359710693359,0.08681260794401169,0.04902784697912525,8.0,2.4642856482948554,,turing,0.004508922921907614,198,198,169.82036804733727,93.18065649350649,171.0,135,0,151.0,155.0,180.0,11.647059440612793,direct255,0.47547048330307007,255,0,reference_turing_gray,0.9833852544132918,2.0,5.0,372,8,0.016614745586708203,4.0
